NTD ID,Agency Name,Primary Mode Served,Facility ID,Facility Type,Facility Name,Street Address,City,State,ZIP Code,Latitude,Longitude, Square Feet ,Section of a Larger Facility,Year Built or Reconstructed as New,full_address,County,Category,Definition
60111,Rio Metro Regional Transit District,Commuter Rail,4344,At-Grade Fixed Guideway Station,Lobo Rail Runner Station,1409 Commercial Ave. SE,Albuquerque,NM,87102,35.068943,-106.649838,"19,600",0,2009,"1409 Commercial Ave. SE, Albuquerque, NM ,87102.0",Bernalillo County,8,Commuter Rail
60111,Rio Metro Regional Transit District,Commuter Rail,4345,At-Grade Fixed Guideway Station,Downtown Albuquerque Rail Runner Station,100 First St. SW,Albuquerque,NM,87102,35.083409,-106.647275,"48,000",0,2006,"100 First St. SW, Albuquerque, NM ,87102.0",Bernalillo County,8,Commuter Rail
60111,Rio Metro Regional Transit District,Commuter Rail,4346,At-Grade Fixed Guideway Station,Montano Rail Runner Station,130 Montano Rd. NW,Albuquerque,NM,87107,35.136752,-106.632531,"18,100",0,2014,"130 Montano Rd. NW, Albuquerque, NM ,87107.0",Bernalillo County,8,Commuter Rail
60111,Rio Metro Regional Transit District,Commuter Rail,4347,At-Grade Fixed Guideway Station,Los Ranchos/Journal Center Rail Runner Station,101 El Pueblo Rd. NE,Albuquerque,NM,87114,35.176294,-106.617196,"145,200",0,2006,"101 El Pueblo Rd. NE, Albuquerque, NM ,87114.0",Bernalillo County,8,Commuter Rail
60111,Rio Metro Regional Transit District,Commuter Rail,4348,At-Grade Fixed Guideway Station,Sandia Pueblo Rail Runner Station,NM 313 and NM 556,Albuquerque,NM,87114,35.210552,-106.597549,"95,100",0,2011,"NM 313 and NM 556, Albuquerque, NM ,87114.0",Bernalillo County,8,Commuter Rail
60111,Rio Metro Regional Transit District,Commuter Rail,4349,At-Grade Fixed Guideway Station,Downtown Bernalillo Rail Runner Station,820 Railroad Track Rd.,Bernalillo ,NM,87004,35.303804,-106.546927,"41,300",0,2007,"820 Railroad Track Rd., Bernalillo , NM ,87004.0",Sandoval County,8,Commuter Rail
60111,Rio Metro Regional Transit District,Commuter Rail,4350,At-Grade Fixed Guideway Station,Sandoval County/US 550 Rail Runner Station,400 Station St.,Bernalillo,NM,87004,35.316108,-106.538493,"265,200",0,2006,"400 Station St., Bernalillo, NM ,87004.0",Sandoval County,8,Commuter Rail
60111,Rio Metro Regional Transit District,Commuter Rail,4351,At-Grade Fixed Guideway Station,Kewa Pueblo Rail Runner Station,ISR 88 and ISR 841,Kewa Pueblo,NM,87052,35.511113,-106.321687,"48,300",0,2010,"ISR 88 and ISR 841, Kewa Pueblo, NM ,87052.0",Sandoval County,8,Commuter Rail
60111,Rio Metro Regional Transit District,Commuter Rail,4352,At-Grade Fixed Guideway Station,Santa Fe County/NM 599 Rail Runner Station,"I-25 and NM Hwy. 599, E. Frontage Rd.",Santa Fe,NM,87508,35.591847,-106.060403,"315,400",0,2009,"I-25 and NM Hwy. 599, E. Frontage Rd., Santa Fe, NM ,87508.0",Santa Fe County,8,Commuter Rail
60111,Rio Metro Regional Transit District,Commuter Rail,4353,At-Grade Fixed Guideway Station,Zia Road Rail Runner Station,2401 Galisteo Rd.,Santa Fe,NM,87505,35.64645,-105.956991,"6,300",0,2009,"2401 Galisteo Rd., Santa Fe, NM ,87505.0",Santa Fe County,8,Commuter Rail
60111,Rio Metro Regional Transit District,Commuter Rail,4354,At-Grade Fixed Guideway Station,South Capitol Rail Runner Station,1301 Alta Vista St.,Santa Fe,NM,87505,35.673164,-105.957207,"64,800",0,2008,"1301 Alta Vista St., Santa Fe, NM ,87505.0",Santa Fe County,8,Commuter Rail
60111,Rio Metro Regional Transit District,Commuter Rail,4355,At-Grade Fixed Guideway Station,Santa Fe Depot,410 S. Guadalupe St.,Santa Fe,NM,87501,35.684313,-105.946665,"5,400",0,2008,"410 S. Guadalupe St., Santa Fe, NM ,87501.0",Santa Fe County,8,Commuter Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3647,Elevated Fixed Guideway Station,Lambert Airport Terminal 1 Passenger Facility,10701 LAMBERT INTERNATIONAL AIRPORT BVD,ST LOUIS,MO,63145,38.74133,-90.36469,"4,000",0,1994,"10701 LAMBERT INTERNATIONAL AIRPORT BVD, ST LOUIS, MO ,63145.0",St. Louis County,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3648,Elevated Fixed Guideway Station,Lambert Airport Terminal 2 Passenger Facility,10201 LAMBERT INTERNATIONAL AIRPORT BVD,ST LOUIS,MO,63145,38.73639,-90.35643,"4,000",0,1993,"10201 LAMBERT INTERNATIONAL AIRPORT BVD, ST LOUIS, MO ,63145.0",St. Louis County,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3649,At-Grade Fixed Guideway Station,North Hanley Passenger Facility,4401 HANLEY ROAD ,BERKLEY ,MO,63134,38.71996,-90.3155,"4,000",0,1991,"4401 HANLEY ROAD , BERKLEY , MO ,63134.0",St. Louis County,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3654,At-Grade Fixed Guideway Station,UMSL North Passenger Facility,1500 MARK TWAIN DRIVE,NORMANDY ,MO,63121,38.71303,-90.30642,"4,000",0,1991,"1500 MARK TWAIN DRIVE, NORMANDY , MO ,63121.0",St. Louis County,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3656,At-Grade Fixed Guideway Station,UMSL South Passenger Facility,7804 NATURAL BRIDGE,NORMANDY ,MO,63121,38.70538,-90.30515,"4,000",0,1991,"7804 NATURAL BRIDGE, NORMANDY , MO ,63121.0",St. Louis County,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3658,At-Grade Fixed Guideway Station,Rock Road Passenger Facility,7019 ST.CHARLES ROCK ROAD,ST.LOUIS,MO,63133,38.68533,-90.30142,"4,000",0,1993,"7019 ST.CHARLES ROCK ROAD, ST.LOUIS, MO ,63133.0",St. Louis County,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3660,At-Grade Fixed Guideway Station,Delmar Loop Passenger Facility,731 HODIAMONT AVE,ST.LOUIS,MO,63112,38.65565,-90.29455,"4,000",0,1993,"731 HODIAMONT AVE, ST.LOUIS, MO ,63112.0",City of St. Louis,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3663,At-Grade Fixed Guideway Station,Forest Park - Debaliviere Passenger Facility,250 DEBALIVIERE AVE,ST.LOUIS,MO,63112,38.64778,-90.28463,"4,000",0,1993,"250 DEBALIVIERE AVE, ST.LOUIS, MO ,63112.0",City of St. Louis,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3665,At-Grade Fixed Guideway Station,Central West End Passenger Facility,410 S EUCLID AVE,ST.LOUIS,MO,63110,38.63599,-90.26248,"4,000",0,1993,"410 S EUCLID AVE, ST.LOUIS, MO ,63110.0",City of St. Louis,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3666,At-Grade Fixed Guideway Station,Grand Passenger Facility,3560 SCOTT AVE,ST.LOUIS,MO,63110,38.62951,-90.23515,"4,000",0,1993,"3560 SCOTT AVE, ST.LOUIS, MO ,63110.0",City of St. Louis,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3668,At-Grade Fixed Guideway Station,Union Station Passenger Facility,300 S 18TH ST,ST.LOUIS,MO,63103,38.62667,-90.20691,"4,000",0,1993,"300 S 18TH ST, ST.LOUIS, MO ,63103.0",City of St. Louis,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3669,At-Grade Fixed Guideway Station,Civic Center Passenger Facility,401 SOUTH 14TH STREET,ST.LOUIS,MO,63103,38.62486,-90.20307,"4,000",0,1993,"401 SOUTH 14TH STREET, ST.LOUIS, MO ,63103.0",City of St. Louis,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3670,Underground Fixed Guideway Station,Stadium Passenger Facility,400 S 8TH ST,ST.LOUIS,MO,63102,38.62346,-90.1945,"4,000",0,1993,"400 S 8TH ST, ST.LOUIS, MO ,63102.0",City of St. Louis,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3671,Underground Fixed Guideway Station,8th & Pine Passenger Facility,323 N. 8TH ST,ST.LOUIS,MO,63101,38.62786,-90.1927,"4,000",0,1993,"323 N. 8TH ST, ST.LOUIS, MO ,63101.0",City of St. Louis,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3672,Underground Fixed Guideway Station,Convention Center Passenger Facility,600 N 6TH ST,ST.LOUIS,MO,63101,38.63021,-90.18936,"4,000",0,1993,"600 N 6TH ST, ST.LOUIS, MO ,63101.0",City of St. Louis,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3673,Elevated Fixed Guideway Station,Laclede's Landing Passenger Facility,200 WASHINGTON AVE,ST.LOUIS,MO,63102,38.6295,-90.18375,"4,000",0,1993,"200 WASHINGTON AVE, ST.LOUIS, MO ,63102.0",City of St. Louis,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3674,Elevated Fixed Guideway Station,East Riverfront Passenger Facility,100 S FRONT ST,EAST ST LOUIS,IL,62201,38.62853,-90.17483,"4,000",0,1994,"100 S FRONT ST, EAST ST LOUIS, IL ,62201.0",St. Clair County,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3675,At-Grade Fixed Guideway Station,5th & Missouri Passenger Facility,150 N 5TH ST,EAST ST LOUIS,IL,62205,38.62521,-90.15919,"4,000",0,1993,"150 N 5TH ST, EAST ST LOUIS, IL ,62205.0",St. Clair County,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3678,At-Grade Fixed Guideway Station,Emerson Park Passenger Facility,929 N 15TH ST ,EAST ST LOUIS,IL,62205,38.62884,-90.13692,"4,000",0,2001,"929 N 15TH ST , EAST ST LOUIS, IL ,62205.0",St. Clair County,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3680,At-Grade Fixed Guideway Station,JJK Center Passenger Facility,1003 N 25TH ST ,EAST ST LOUIS,IL,62205,38.62325,-90.12441,"4,000",0,2001,"1003 N 25TH ST , EAST ST LOUIS, IL ,62205.0",St. Clair County,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3682,At-Grade Fixed Guideway Station,Washington Park Passenger Facility,867 NORTH 54TH ST,EAST ST LOUIS,IL,62203,38.61368,-90.09503,"4,000",0,2001,"867 NORTH 54TH ST, EAST ST LOUIS, IL ,62203.0",St. Clair County,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3686,At-Grade Fixed Guideway Station,Fairview Heights Passenger Facility,9290 ST CLAIR AVE,FAIRVIEW HEIGHTS,IL,62208,38.59358,-90.04776,"4,000",0,2001,"9290 ST CLAIR AVE, FAIRVIEW HEIGHTS, IL ,62208.0",St. Clair County,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3690,At-Grade Fixed Guideway Station,Memorial Hospital Passenger Facility,1502 FLANAGAN RD,BELLEVILLE,IL,62223,38.55764,-90.01603,"4,000",0,2001,"1502 FLANAGAN RD, BELLEVILLE, IL ,62223.0",St. Clair County,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3694,At-Grade Fixed Guideway Station,Swansea Passenger Facility,2222 N ILLINIOS ST,SWANSEA,IL,62226,38.53606,-89.98727,"4,000",0,2001,"2222 N ILLINIOS ST, SWANSEA, IL ,62226.0",St. Clair County,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3697,At-Grade Fixed Guideway Station,Belleville Passenger Facility,924 NORTH CHARLES ST,BELLEVILLE ,IL,62220,38.52195,-89.97457,"4,000",0,2001,"924 NORTH CHARLES ST, BELLEVILLE , IL ,62220.0",St. Clair County,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3700,At-Grade Fixed Guideway Station,Shiloh -Scott Passenger Facility,880 METRO PLAZA LANE,SHILOH,IL,62221,38.53916,-89.87916,"4,000",0,2003,"880 METRO PLAZA LANE, SHILOH, IL ,62221.0",St. Clair County,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3704,At-Grade Fixed Guideway Station,College Passenger Facility ,2622 CARLYLE AVE,BELLEVILLE ,IL,62221,38.51628,-89.91968,"4,000",0,2001,"2622 CARLYLE AVE, BELLEVILLE , IL ,62221.0",St. Clair County,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3708,Underground Fixed Guideway Station,Skinker Passenger Facility,260 N SKINKER BLVD ,ST LOUIS ,MO,63112,38.64935,-90.3007,"4,000",0,2006,"260 N SKINKER BLVD , ST LOUIS , MO ,63112.0",City of St. Louis,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3709,Underground Fixed Guideway Station,U City / Big Bend Passenger Facility,7000 FOREST PARK PKWY,ST LOUIS ,MO,63130,38.6516,-90.31491,"4,000",0,2006,"7000 FOREST PARK PKWY, ST LOUIS , MO ,63130.0",St. Louis County,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3710,Underground Fixed Guideway Station,Forsyth Passenger Facility,7411 FORSYTH BLVD,ST LOUIS ,MO,63105,38.64892,-90.32816,"4,000",0,2006,"7411 FORSYTH BLVD, ST LOUIS , MO ,63105.0",St. Louis County,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3711,At-Grade Fixed Guideway Station,Clayton Passenger Facility,275 S. CENTRAL AVE,ST LOUIS ,MO,63105,38.64562,-90.33972,"4,000",0,2006,"275 S. CENTRAL AVE, ST LOUIS , MO ,63105.0",St. Louis County,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3712,At-Grade Fixed Guideway Station,Richmond Heights Passenger Facility,8001 GALLERIA PKWY ,ST LOUIS ,MO,63144,38.63486,-90.34204,"4,000",0,2006,"8001 GALLERIA PKWY , ST LOUIS , MO ,63144.0",St. Louis County,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3714,At-Grade Fixed Guideway Station,Brentwood I-64 Passenger Facility,8398 EAGER RD,ST LOUIS ,MO,63144,38.62848,-90.3381,"4,000",0,2006,"8398 EAGER RD, ST LOUIS , MO ,63144.0",St. Louis County,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3715,Elevated Fixed Guideway Station,Maplewood Manchester Passenger Facility,7911 MANCHESTER RD,ST LOUIS ,MO,63148,38.61407,-90.33132,"4,000",0,2006,"7911 MANCHESTER RD, ST LOUIS , MO ,63148.0",St. Louis County,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3716,Elevated Fixed Guideway Station,Shrewsbury-Lansdowne I-44 Passenger Facility,7201 LANSDOWNE AVE,ST LOUIS ,MO,63119,38.59266,-90.31932,"4,000",0,2006,"7201 LANSDOWNE AVE, ST LOUIS , MO ,63119.0",City of St. Louis,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3721,At-Grade Fixed Guideway Station,Wellston Passenger Facility,6402 Plymouth Ave.,ST LOUIS ,MO,63133,38.66884,-90.29837,"4,000",0,1993,"6402 Plymouth Ave., ST LOUIS , MO ,63133.0",St. Louis County,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,3723,At-Grade Fixed Guideway Station,Sunnen Passenger Facility,21 Sunnen Drive,ST LOUIS ,MO,63143,38.60759,-90.33028,"4,000",0,2006,"21 Sunnen Drive, ST LOUIS , MO ,63143.0",St. Louis County,3,20th Century Rail
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,Light Rail,17032,At-Grade Fixed Guideway Station,Cortex Passenger Facility,425 S Boyle Ave,ST Louis,MO,63110,38.63385,-90.25143,"4,000",0,2018,"425 S Boyle Ave, ST Louis, MO ,63110.0",City of St. Louis,3,20th Century Rail
70057,Loop Trolley Transportation Development District,Streetcar Rail,16584,Simple At-Grade Platform Station,Station - University City Library,Delmar,University City,MO,63130,38.656515,-90.309287,900,0,2016,"Delmar, University City, MO ,63130.0",City of St. Louis,6,Modern Streetcar
70057,Loop Trolley Transportation Development District,Streetcar Rail,16585,Simple At-Grade Platform Station,Station - Leland Ave. EB,Delmar,St. Louis,MO,63130,38.656051,-90.306271,750,0,2016,"Delmar, St. Louis, MO ,63130.0",City of St. Louis,6,Modern Streetcar
70057,Loop Trolley Transportation Development District,Streetcar Rail,16586,Simple At-Grade Platform Station,Station - Leland Ave WB,Delmar,St. Louis,MO,63130,38.65612,-90.305769,650,0,2016,"Delmar, St. Louis, MO ,63130.0",City of St. Louis,6,Modern Streetcar
70057,Loop Trolley Transportation Development District,Streetcar Rail,16587,Simple At-Grade Platform Station,Station - Limit Ave. EB,Delmar,St. Louis,MO,63130,38.65563,-90.302155,750,0,2016,"Delmar, St. Louis, MO ,63130.0",City of St. Louis,6,Modern Streetcar
70057,Loop Trolley Transportation Development District,Streetcar Rail,16588,Simple At-Grade Platform Station,Station - LImit Ave. WB,Delmar,St. Louis,MO,63130,38.655747,-90.302074,750,0,2016,"Delmar, St. Louis, MO ,63130.0",City of St. Louis,6,Modern Streetcar
70057,Loop Trolley Transportation Development District,Streetcar Rail,16589,Simple At-Grade Platform Station,Station - Pageant EB,Delmar,St. Louis,MO,63112,38.655219,-90.297774,750,0,2016,"Delmar, St. Louis, MO ,63112.0",City of St. Louis,6,Modern Streetcar
70057,Loop Trolley Transportation Development District,Streetcar Rail,16590,Simple At-Grade Platform Station,Station - Pageant WB,Delmar,St. Louis,MO,63112,38.655295,-90.297704,750,0,2016,"Delmar, St. Louis, MO ,63112.0",City of St. Louis,6,Modern Streetcar
70057,Loop Trolley Transportation Development District,Streetcar Rail,16591,Simple At-Grade Platform Station,Station - Delmar Loop Metrolink,Delmar,St. Louis,MO,63112,38.654934,-90.294361,750,0,2016,"Delmar, St. Louis, MO ,63112.0",City of St. Louis,6,Modern Streetcar
70057,Loop Trolley Transportation Development District,Streetcar Rail,16592,Simple At-Grade Platform Station,Station - Hamilton Ave.,Delmar,St. Louis,MO,63112,38.654506,-90.289952,550,0,2016,"Delmar, St. Louis, MO ,63112.0",City of St. Louis,6,Modern Streetcar
70057,Loop Trolley Transportation Development District,Streetcar Rail,16593,Simple At-Grade Platform Station,Station - Delmar-DeBaliviere,DeBaliviere,St. Louis,MO,63112,38.653658,-90.2844,750,0,2016,"DeBaliviere, St. Louis, MO ,63112.0",City of St. Louis,6,Modern Streetcar
70057,Loop Trolley Transportation Development District,Streetcar Rail,16594,Simple At-Grade Platform Station,Station - Crossroads College Prep,DeBaliviere,St. Louis,MO,63112,38.651761,-90.284711,750,0,2016,"DeBaliviere, St. Louis, MO ,63112.0",City of St. Louis,6,Modern Streetcar
70057,Loop Trolley Transportation Development District,Streetcar Rail,16595,Simple At-Grade Platform Station,Station - Forest Park-DeBaliviere,DeBaliviere,St. Louis,MO,63112,38.648465,-90.285258,750,0,2016,"DeBaliviere, St. Louis, MO ,63112.0",City of St. Louis,6,Modern Streetcar
70057,Loop Trolley Transportation Development District,Streetcar Rail,16596,Simple At-Grade Platform Station,Station - Missouri History Museum,DeBaliviere,St. Louis,MO,63112,38.644578,-90.28555,750,0,2016,"DeBaliviere, St. Louis, MO ,63112.0",City of St. Louis,6,Modern Streetcar
80001,Utah Transit Authority,Commuter Rail,2493,At-Grade Fixed Guideway Station,OGDEN STATION,2350 SOUTH WALL AVE,OGDEN,UT,84401,41.22438,-111.980689,"17,820",0,2008,"2350 SOUTH WALL AVE, OGDEN, UT ,84401.0",Weber County,5,21st Century Rail
80001,Utah Transit Authority,Commuter Rail,2494,At-Grade Fixed Guideway Station,ROY STATION,4155 SOUTH SANDRIDGE DR,ROY,UT,84067,41.188734,-112.039426,"9,513",0,2008,"4155 SOUTH SANDRIDGE DR, ROY, UT ,84067.0",Weber County,5,21st Century Rail
80001,Utah Transit Authority,Commuter Rail,2495,At-Grade Fixed Guideway Station,CLEARFIELD STATION,1250 SOUTH STATE STREET,CLEARFIELD,UT,84015,41.094742,-112.013815,"10,253",0,2008,"1250 SOUTH STATE STREET, CLEARFIELD, UT ,84015.0",Davis County,5,21st Century Rail
80001,Utah Transit Authority,Commuter Rail,2496,At-Grade Fixed Guideway Station,LAYTON STATION,150 SOUTH MAIN STREET,LAYTON,UT,84041,41.057111,-111.965211,"16,459",0,2008,"150 SOUTH MAIN STREET, LAYTON, UT ,84041.0",Davis County,5,21st Century Rail
80001,Utah Transit Authority,Commuter Rail,2497,At-Grade Fixed Guideway Station,FARMINGTON STATION,450 NORTH 850 WEST,FARMINGTON,UT,84025,40.98734,-111.903623,"36,872",0,2008,"450 NORTH 850 WEST, FARMINGTON, UT ,84025.0",Davis County,5,21st Century Rail
80001,Utah Transit Authority,Commuter Rail,2498,At-Grade Fixed Guideway Station,WOODS CROSS STATION,750 SOUTH 800 WEST,WOODS CROSS,UT,84087,40.880514,-111.903142,"10,211",0,2008,"750 SOUTH 800 WEST, WOODS CROSS, UT ,84087.0",Davis County,5,21st Century Rail
80001,Utah Transit Authority,Commuter Rail,2499,At-Grade Fixed Guideway Station,NORTH TEMPLE STATION,500 WEST NORTH TEMPLE,SALT LAKE CITY,UT,84116,40.772891,-111.905144,"17,808",0,2008,"500 WEST NORTH TEMPLE, SALT LAKE CITY, UT ,84116.0",Salt Lake County,5,21st Century Rail
80001,Utah Transit Authority,Commuter Rail,2500,At-Grade Fixed Guideway Station,SALT LAKE CENTRAL STATION,250 SOUTH 600 WEST,SALT LAKE CITY,UT,84101,40.76339,-111.90961,"32,263",0,2008,"250 SOUTH 600 WEST, SALT LAKE CITY, UT ,84101.0",Salt Lake County,5,21st Century Rail
80001,Utah Transit Authority,Commuter Rail,2501,At-Grade Fixed Guideway Station,MURRAY CENTRAL STATION,140 WEST VINE STREET,MURRAY ,UT,84107,40.659986,-111.896378,"18,878",0,2012,"140 WEST VINE STREET, MURRAY , UT ,84107.0",Salt Lake County,5,21st Century Rail
80001,Utah Transit Authority,Commuter Rail,2502,At-Grade Fixed Guideway Station,SOUTH JORDAN STATION,10351 SOUTH JORDAN GATEWAY,SOUTH JORDAN,UT,84095,40.563082,-111.900767,"18,809",0,2012,"10351 SOUTH JORDAN GATEWAY, SOUTH JORDAN, UT ,84095.0",Salt Lake County,5,21st Century Rail
80001,Utah Transit Authority,Commuter Rail,2503,At-Grade Fixed Guideway Station,DRAPER STATION,12997 SOUTH FRONTRUNNER BLVD,DRAPER,UT,84020,40.51546,-111.904411,"12,152",0,2012,"12997 SOUTH FRONTRUNNER BLVD, DRAPER, UT ,84020.0",Salt Lake County,5,21st Century Rail
80001,Utah Transit Authority,Commuter Rail,2504,At-Grade Fixed Guideway Station,LEHI STATION,3101 NORTH ASHTON BLVD,LEHI,UT,84043,40.425262,-111.896492,"18,063",0,2012,"3101 NORTH ASHTON BLVD, LEHI, UT ,84043.0",Utah County,5,21st Century Rail
80001,Utah Transit Authority,Commuter Rail,2505,At-Grade Fixed Guideway Station,AMERICAN FORK STATION,782 WEST 200 SOUTH,AMERICAN FORK,UT,84003,40.374756,-111.820562,"18,810",0,2012,"782 WEST 200 SOUTH, AMERICAN FORK, UT ,84003.0",Utah County,5,21st Century Rail
80001,Utah Transit Authority,Commuter Rail,2506,At-Grade Fixed Guideway Station,OREM CENTRAL STATION,1350 WEST 900 SOUTH,OREM,UT,84058,40.279921,-111.725354,"18,810",0,2012,"1350 WEST 900 SOUTH, OREM, UT ,84058.0",Utah County,5,21st Century Rail
80001,Utah Transit Authority,Commuter Rail,2507,At-Grade Fixed Guideway Station,PROVO CENTRAL STATION,690 SOUTH UNIVERSITY AVE,PROVO,UT,84601,40.225497,-111.661337,"18,810",0,2012,"690 SOUTH UNIVERSITY AVE, PROVO, UT ,84601.0",Utah County,5,21st Century Rail
80001,Utah Transit Authority,Commuter Rail,18948,At-Grade Fixed Guideway Station,Pleasant View Station,1200 W 2700 N,PLEASANT VIEW,UT,84414,41.3077,-112.010592,"9,424",0,2008,"1200 W 2700 N, PLEASANT VIEW, UT ,84414.0",Weber County,5,21st Century Rail
80001,Utah Transit Authority,Commuter Rail,20420,At-Grade Fixed Guideway Station,VINEYARD STATION,,VINEYARD,UT,84059,40.312582,-111.75013,"10,529",0,2022,"Vineyard Station, Vineyard, UT 84059, USA",Utah County,5,21st Century Rail
80001,Utah Transit Authority,Light Rail,2508,At-Grade Fixed Guideway Station,DRAPER TOWN CENTER STATION,1131 E PIONEER ROAD,DRAPER,UT,84020,40.525574,-111.859342,"6,203",0,2013,"1131 E PIONEER ROAD, DRAPER, UT ,84020.0",Salt Lake County,5,21st Century Rail
80001,Utah Transit Authority,Light Rail,2509,At-Grade Fixed Guideway Station,KIMBALLS LANE STATION,11796 SOUTH 700 EAST,DRAPER,UT,84020,40.536155,-111.872152,"5,952",0,2013,"11796 SOUTH 700 EAST, DRAPER, UT ,84020.0",Salt Lake County,5,21st Century Rail
80001,Utah Transit Authority,Light Rail,2510,At-Grade Fixed Guideway Station,CRESENT VIEW STATION, 361 EAST 11400 SOUTH,SANDY,UT,84070,40.544914,-111.878622,"5,952",0,2013," 361 EAST 11400 SOUTH, SANDY, UT ,84070.0",Salt Lake County,5,21st Century Rail
80001,Utah Transit Authority,Light Rail,2511,At-Grade Fixed Guideway Station,SANDY CIVIC STATION,115 EAST SEGO LILY DRIVE,SANDY,UT,84070,40.570635,-111.884599,"4,736",0,1999,"115 EAST SEGO LILY DRIVE, SANDY, UT ,84070.0",Salt Lake County,5,21st Century Rail
80001,Utah Transit Authority,Light Rail,2512,At-Grade Fixed Guideway Station,SANDY EXPO STATION,9375 SOUTH 150 EAST,SANDY,UT,84070,40.581506,-111.886384,"12,716",0,1999,"9375 SOUTH 150 EAST, SANDY, UT ,84070.0",Salt Lake County,5,21st Century Rail
80001,Utah Transit Authority,Light Rail,2513,At-Grade Fixed Guideway Station,HISTORIC SANDY STATION,9000 SOUTH 165 EAST,SANDY,UT,84070,40.589454,-111.885732,"5,584",0,1999,"9000 SOUTH 165 EAST, SANDY, UT ,84070.0",Salt Lake County,5,21st Century Rail
80001,Utah Transit Authority,Light Rail,2514,At-Grade Fixed Guideway Station,MIDVALE CENTER STATION,7720 SOUTH 95 WEST,MIDVALE,UT,84047,40.610261,-111.892953,"5,584",0,1999,"7720 SOUTH 95 WEST, MIDVALE, UT ,84047.0",Salt Lake County,5,21st Century Rail
80001,Utah Transit Authority,Light Rail,2515,At-Grade Fixed Guideway Station,MIDVALE FORT UNION STATION,7250 SOUTH 180 WEST,MURRAY,UT,84107,40.619132,-111.898363,"5,584",0,1999,"7250 SOUTH 180 WEST, MURRAY, UT ,84107.0",Salt Lake County,5,21st Century Rail
