Facility ID,Latitude,Longitude,Building Count,Total Building Footprint,Building as % of Area,Footprint per building,Highway,Trunk Road,Primary Road,Secondary Road,Tertiary Road,Residential Road,Railway,Parking Lot,Residential Area,Commercial Area,Retail Area,Industrial Area,Railway Area,Cemetery,Woodland,Park,Recreation,Education,Health Care,Water,Beach
5386,37.690761,-122.0755331,796,"180,364",0.35,227,9582.87,0,0,2852.2,5882.59,5987.81,0,75668.05,0,0,47299.5,0,0,0,0,0,410.87,0,0,0,0
2306,40.7286024,-74.0053168,796,"435,369",0.86,547,58314.34,0,1896.17,4470.74,26.93,29955.02,0,7497.56,0,0,0,0,0,0,0,22373.76,16370.84,764.74,0,32.49,0
1226,40.7232176,-73.6799419,794,"155,669",0.31,196,0,0,0,24266.22,0,110950.1,456272.05,15494.84,17061235.45,0,0,0,0,0,0,17802.68,23217.15,0,0,0,0
2375,40.7964002,-73.9363197,794,"330,792",0.65,417,0,0,294.79,0,312.64,9106.9,0,17856.13,317386.73,0,0,0,0,0,0,94931.99,56692.38,1647.69,0,0,0
14934,41.9172844,-87.7850808,792,"452,176",0.89,571,0,0,0,0,50.61,23840.55,4041838.03,3894.69,2872885.07,0,0,655934.4,0,0,0,0,0,71040.38,0,0,0
18448,39.8325707,-86.1452685,792,"185,049",0.36,234,0,0,0,3481.22,25394.92,106500.5,0,17518.61,0,0,0,0,0,0,0,0,1257.33,0,0,0,0
2295,40.778453,-73.98197,792,"410,234",0.81,518,0,0,26645.49,8233.99,14.86,3299.55,0,24350.08,141409.23,0,0,0,0,0,0,550498.9,1955.93,13748.92,0,15.77,0
1175,40.6863242,-73.6523522,791,"142,784",0.28,181,71990.68,0,0,311868.44,5096.41,214448.8,9343.3,19972.68,32039027.18,0,125809.39,0,0,0,77637.29,0,13448.94,46111.05,0,0,0
17077,45.5698888,-122.6822541,791,"196,795",0.39,249,9695.71,0,0,3262.09,9603.09,27632.13,0,4669.4,2049201.52,0,13368.88,0,0,0,0,0,5417.18,43289.04,0,0,0
2294,40.784084,-73.979584,789,"363,903",0.72,461,69604.05,0,31606.09,84535.13,22.85,6015.5,40891.4,2463.44,0,0,0,0,0,0,0,537051.2,6311.01,14240.23,0,0,0
5368,37.7064465,-122.4689193,788,"159,174",0.31,202,105270.54,42628.92,3978.4,191.44,0,40933.48,0,68097.08,1417409.8,0,28665.89,0,0,0,20962.92,1064.36,1776.99,21391.14,0,0,0
5625,33.9004329,-118.2073162,787,"168,745",0.33,214,0,0,983.31,509.56,7503.89,13835.08,0,1278.29,0,0,0,0,0,55861.85,0,29180.96,3135.14,70039.23,0,0,0
1179,40.7736869,-73.741874,787,"138,471",0.27,176,0,0,0,0,52736.4,159387.97,619418.18,6002.32,2809635.02,5023.78,1211.15,0,0,0,131828.21,125668.87,0,10563.76,0,2206.87,0
2205,40.7641324,-73.9650342,787,"442,472",0.87,562,0,8419.29,2441.73,1468.14,143.86,2596.03,101612.03,0,4301.6,0,2299.96,0,0,0,0,2169.67,0,23957.32,0,0,0
12168,42.0020964,-87.6625273,786,"351,446",0.69,447,0,0,0,2187.96,1.96,5737.09,0,26909.85,1875291.53,0,78130.78,0,17602.64,0,0,22377.48,9943.53,3340.87,0,0,0
2150,40.7262128,-74.0034788,785,"451,942",0.89,576,61890.98,0,4743.05,369.86,2.16,27283.83,0,10083.61,0,0,0,0,0,0,0,24186.91,6260.12,423463.84,0,0,0
1816,40.5651107,-74.126275,784,"165,661",0.33,211,0,0,0,3031.8,2855.49,264328.32,0,11195.23,0,0,0,0,18215.75,0,25853.15,5679.1,46831.2,145645.16,0,22.42,0
2381,40.7678384,-73.9643706,784,"458,224",0.9,584,0,0,1883.86,1419.91,132.75,2508.86,1022.6,0,4301.6,0,0,0,0,0,0,746.89,0,28764.14,0,0,0
2440,40.7430692,-73.9182376,782,"358,750",0.71,459,0,0,8823.29,92.97,769.8,2952.07,0,12367.49,0,0,0,0,0,0,0,33327.8,921.53,13271.65,0,122.56,0
19565,37.7767097,-122.223825,782,"249,225",0.49,319,0,0,1681.22,6872.65,21078.74,93485.25,763254.19,61995.71,0,0,98923.18,0,0,0,0,0,1532.57,45003.67,7112.22,35.74,0
5624,33.9048974,-118.2085452,781,"183,868",0.36,235,0,0,1097.64,0,7354.26,55274.7,0,2864.8,2550631.39,0,174220.89,0,0,0,0,29180.96,3135.14,0,0,0,0
12141,41.8541247,-87.7060616,780,"210,950",0.41,270,0,0,0,2115.75,0,14744.77,870.6,23983.49,6360318.79,14715.78,6670.93,0,0,0,0,1276572.5,3367.18,36480.32,0,0,0
6940,42.268829,-71.0179885,780,"203,202",0.4,261,0,0,0,5108.99,38138.04,140046.17,5064.23,32969.77,0,0,51522.54,0,0,0,0,0,7344.14,0,0,0,0
15009,41.9683529,-87.6745536,778,"308,647",0.61,397,0,0,0,81.86,1239.14,831.8,413.05,32700.9,2330688.37,0,104415.02,40320.13,0,0,0,0,988.88,26546.88,0,0,0
2382,40.7628619,-73.9677351,776,"482,694",0.95,622,0,3164.44,1896.82,1815.61,0,1398.68,141801.94,0,0,0,3555.48,0,0,0,0,1422.78,0,0,0,0,0
2703,44.955676,-93.1460531,775,"223,546",0.44,288,219.03,0,0,3762.4,10723.81,36597.7,0,141788.06,0,19640.61,82001.83,0,0,0,0,140546.39,1423.51,51384.1,4143.19,0,0
4806,40.0487466,-75.1953934,774,"180,653",0.36,233,0,0,224506.86,284.28,0,364466.13,15492.64,5655.84,0,0,0,0,0,0,275048.23,1510.38,1848.41,18043.41,0,0,0
2215,40.7184874,-73.9882374,773,"385,782",0.76,499,82.69,0,3603.86,420.22,0,7646.31,0,10216.86,0,0,0,0,0,0,0,45235.99,22357.84,50193.43,0,12.8,0
2001,40.7195455,-74.0020929,772,"495,659",0.97,642,0,511.04,2500.97,4928.17,4796.96,29694.8,0,8655.48,0,0,0,0,0,0,0,17688.72,540.16,0,0,604.91,0
2151,40.7195455,-74.0020929,772,"495,659",0.97,642,0,511.04,2500.97,4928.17,4796.96,29694.8,0,8655.48,0,0,0,0,0,0,0,17688.72,540.16,0,0,604.91,0
1990,40.7627361,-73.9670934,771,"477,672",0.94,620,0,9073.76,1971.06,1815.37,0.4,1485.58,141359.89,0,0,0,3555.48,0,0,0,0,1422.78,0,0,0,0,0
9494,37.3454016,-121.8974662,770,"212,991",0.42,277,1127.55,0,8446.7,1815.99,55495.2,27435.29,0,15734.28,1525715.45,121694.13,44359.33,15285.64,0,0,0,23148.24,3244.83,2000.18,0,0,0
6299,34.0958898,-117.8901948,770,"183,089",0.36,238,0,0,0,1678.84,124.28,24183.67,0,11708.95,1020439.15,0,68972.67,0,0,0,0,9194.8,0,0,0,0,0
1826,40.5070853,-74.2443436,770,"180,813",0.36,235,0,0,147.14,83389.14,15829.53,21772.71,0,4859.4,0,0,0,0,0,0,0,0,13766.07,27468.51,0,0,0
14969,41.728013,-87.6673428,770,"143,609",0.28,187,0,0,0,1.26,0,102931.92,17876714.72,20792.9,5119010.64,0,56080.03,0,16703.14,0,1918288.42,32322.16,7062.2,0,0,0,0
6803,42.2837981,-71.0646411,770,"193,827",0.38,252,0,0,7600.05,2624.3,112127.34,82407.06,0,4303.69,0,0,0,0,75499.02,0,0,977.88,0,0,0,0,0
3947,18.3978489,-66.052975,769,"208,187",0.41,271,0,41934.4,34913.97,0,442674.66,70253.27,0,47428.21,143155.11,0,0,107841.88,0,0,14854.01,17381.74,577.36,30447.04,303.23,0,0
2000,40.7243855,-73.997479,769,"478,074",0.94,622,0,0,1506.87,473.93,0,68414.25,0,10380.91,0,0,0,0,0,0,0,5969.66,5516.46,422699.1,0,137.38,0
12196,41.873855,-87.7300555,768,"177,556",0.35,231,124785.78,0,0,162.65,1080.37,3138.83,0,8425.33,1782214.89,0,0,0,0,0,14677.46,0,615.36,67203.63,0,0,0
9484,37.3582616,-121.832198,767,"194,357",0.38,253,0,17593.54,5365.78,0,0,102890.66,0,0,1889099.14,94237.29,20663.45,0,0,0,0,40345.56,134.36,0,0,0,0
5945,39.2961823,-76.6198422,764,"341,567",0.67,447,0,0,2543.64,11591.43,1060.08,17768.51,49016.98,62560.54,28382.26,237263.68,32650.95,0,0,0,0,44998.67,0,4750.29,48900.77,0,0
6991,42.2890342,-71.067171,764,"218,898",0.43,287,0,0,0,2597.71,127807.81,60881.06,0,0,0,0,0,0,0,0,0,19144.6,2095.9,0,4511.88,0,0
2085,40.7185892,-73.9874845,761,"391,188",0.77,514,82.69,0,3598.61,420.22,0,7978.7,0,16110.71,0,0,0,0,0,0,0,45235.99,17660.21,50193.43,0,0,0
5358,37.7652736,-122.4194063,760,"459,179",0.9,604,0,0,14.48,74.65,1635.62,11514.3,0,29214.96,2144421.03,611249.41,712321.77,65816.28,0,0,0,6285.08,1916.38,5473.17,2151.86,0,0
8765,38.9086053,-77.0433359,757,"366,380",0.72,484,0,0,21288.85,2030.78,2460.31,1436.89,0,48639.42,0,3002.18,159297.43,0,0,0,0,20835.94,0,0,0,145.2,0
9500,37.3194426,-121.8893422,757,"138,827",0.27,183,197161.06,0,0,0,349.83,48590.52,11342.59,0,2071949.91,1201.2,7696.28,1784.03,25861.18,0,0,31797.33,1761.5,53222.71,0,0,0
2427,40.8592238,-73.855493,757,"164,189",0.32,217,0,53274.15,0,81956.77,83191.22,145824.68,0,0,103478.59,0,0,0,0,0,0,494598.03,0,0,0,0,0
6284,34.08731,-118.2126,754,"163,873",0.32,217,348840.98,0,0,2900.32,293429.24,488250.78,0,6844.28,20482.96,0,3048.09,20680.98,0,0,0,2731.58,0,18453.72,0,73206.28,0
7324,42.2866311,-71.1454782,753,"165,453",0.33,220,0,0,0,9355.39,119793.95,270448.16,450381.99,2322.98,0,0,0,0,0,0,0,0,519632.91,28384.28,0,0,0
14833,41.859911,-87.6467108,752,"223,712",0.44,297,218186.65,0,0,50.38,4045.99,3643.86,381640.11,79481.8,759897.99,17391.49,82289.24,228236.98,135711.93,0,5493.11,181594.83,12267.85,1287272.17,0,0,0
14981,41.7371395,-87.6444413,752,"177,249",0.35,236,0,0,0,17904.98,31536.53,42819.86,3848.14,67233.72,5910483.39,0,0,240049.67,0,0,0,0,1463.76,63886.1,0,0,0
12178,41.9616899,-87.6749517,751,"324,395",0.64,432,0,0,0,74.44,4.1,3028.42,53.29,26325.84,2127678.59,0,37953.52,0,0,0,0,1313.98,7325.86,20599.24,0,0,0
19586,37.7218051,-122.1557515,751,"234,595",0.46,312,0,0,163.18,1017.91,1469.54,4123.64,0,100076.97,561.9,11134.14,113490.73,0,0,0,0,0,455.88,13220.06,0,0,0
9330,34.2927261,-118.4503588,751,"174,652",0.34,233,0,0,2230.79,5259.93,0,138844.99,17938.18,17860.52,40608.47,0,0,0,0,0,0,0,188.63,0,0,0,0
3943,18.3902106,-66.0947863,751,"167,713",0.33,223,0,0,0,166243.78,406426.39,437611.67,0,6747.32,1072328.27,0,0,0,0,0,0,16586.13,6273.6,56097.91,23931.9,0,0
2191,40.6042178,-73.7549998,750,"278,853",0.55,372,0,0,430.47,1639.29,18723.39,79059.01,0,9982.45,0,0,0,0,0,0,0,0,2161.68,21635.54,0,0,0
14726,40.7313474,-73.9825664,748,"362,110",0.71,484,0,0,131.99,811.42,0,71882.07,0,0,435692.36,0,0,0,0,0,0,12575.03,35156.11,19312.82,21501.1,216.49,0
12085,41.7806667,-87.6063147,748,"255,135",0.5,341,0,0,0,72.39,242.2,257.36,0,48445.48,1282582.07,12103.43,129900.8,4406.92,0,0,0,1197.68,1650.42,297327.21,3028.1,0,0
4812,40.0761757,-75.2082953,748,"209,077",0.41,280,0,0,72003.63,0,0,112539.05,118569.08,30162.19,0,0,12831.25,0,0,4595.21,0,3670.62,470.84,17620.75,74236.71,0,0
3940,18.3922025,-66.1340903,748,"160,348",0.32,214,0,0,0,0,390.43,91698.75,0,0,0,0,0,0,0,0,0,323688.13,8619.01,16843.31,0,0,0
4464,40.4072149,-80.0272514,748,"127,197",0.25,170,0,0,0,0,22904.06,161852.14,0,0,0,0,0,0,0,0,0,17490.19,2125.6,0,0,0,0
15038,41.971453,-87.7634075,747,"213,873",0.42,286,97303.94,0,0,810.14,203.98,18837.36,449.85,23107.62,1741332.02,5831.26,63127.06,21607.05,245573.44,0,3821.6,90072.39,11122.45,0,1298.21,0,0
6083,39.3358978,-76.6732075,746,"139,602",0.27,187,0,0,40407.29,11336.18,85716.06,38590.85,195250.74,28610.53,14412.44,0,0,178416.1,0,0,0,0,263.65,27283.91,0,0,0
15010,42.0094159,-87.6754756,745,"290,855",0.57,390,0,0,0,1774.59,2786.66,1175.67,3064.02,23947.31,1333588.42,0,139357.82,0,0,0,0,6062.28,2219.2,34380.84,0,0,0
2731,44.93473,-93.2295,744,"233,787",0.46,314,0,12451.77,0,26.19,2523.4,280901.28,419577.14,17566.91,244200.62,0,29909.8,124516.39,0,0,0,0,0,0,0,0,0
6953,42.4360689,-71.0712263,742,"171,621",0.34,231,0,0,0,60519.36,31311.83,72993.67,34076.16,48780.65,0,0,0,0,0,429431.23,0,284058.72,0,0,0,21100.13,0
921,41.0049696,-73.6700903,741,"207,061",0.41,279,0,0,0,140087.17,335910.09,116139.36,0,7540.81,0,0,0,0,0,0,0,27551.44,0,0,0,0,0
5626,33.8966427,-118.2076018,741,"198,628",0.39,268,0,0,206.26,522.25,429.11,13265.15,0,16510.31,0,0,0,0,0,55861.85,0,0,0,0,0,0,0
2293,40.7887585,-73.9757424,741,"390,194",0.77,527,0,0,7653.45,94.11,25.35,9478.78,0,0,13577.68,0,0,0,0,0,0,0,5070.64,17017.98,0,0,0
2015,40.6551874,-74.0038129,740,"369,786",0.73,500,2512339.08,0,12.88,47162.52,79.87,2345.5,51143.36,25890.93,0,250287.16,0,68474.78,2905.87,0,0,7843.75,2937,23894.01,836.99,19615.78,0
2211,40.7384717,-73.9962774,738,"530,631",1.04,719,0,0,0,525.9,0,7238.69,0,3704.58,0,0,0,0,0,1817.3,0,1624.63,222.15,48240.28,0,0,0
5968,39.1837566,-76.6401965,736,"110,757",0.22,150,0,0,0,2867.8,6584.6,108860.25,0,2140.83,0,0,0,0,0,0,91667.55,0,0,0,0,0,0
2697,44.9556906,-93.125666,735,"208,090",0.41,283,1198.01,0,0,7739.44,936.44,41280.67,0,105149.25,0,0,66116.13,0,0,0,0,32456.32,1773.48,0,0,0,0
2101,40.732891,-73.9858473,735,"443,180",0.87,603,0,0,1374.07,274.18,0,33038.36,0,4106.35,435692.36,0,0,0,0,0,0,984.87,904.57,17631.63,20450.86,216.49,0
2268,40.705593,-73.9503901,735,"300,863",0.59,409,0,0,6173.13,1019,290.61,146988.59,0,34913.58,0,0,0,0,0,0,0,38704.64,25404.71,13270.84,0,0,0
5369,37.8297497,-122.2670226,730,"217,039",0.43,297,93971.43,0,0,1034.96,0.15,394387.79,0,25410.36,719437.42,0,174897.53,0,0,0,0,0,0,11973.68,0,0,0
2134,40.817894,-73.947647,729,"281,819",0.55,387,0,0,0,12908.38,39250.09,93441.11,0,2395.22,0,0,0,0,0,0,0,161531.28,15064.03,313539.99,0,0,0
6818,42.3940277,-71.0298642,728,"268,685",0.53,369,0,0,0,60105.88,34259.42,161023.5,395604.69,11829.38,8819.6,0,0,515892.01,0,23412.33,0,11623.81,5077.9,16838.93,0,0,0
17059,45.5771308,-122.6819602,728,"200,155",0.39,275,76923.45,0,1201.16,1493.3,468.37,15568.1,0,33921.36,1567179.09,0,93755.85,0,0,0,0,0,16733.53,32937.27,0,0,0
19563,37.779807,-122.2300371,727,"263,356",0.52,362,0,0,3111.98,13362.13,0,42324.36,2433183.01,64033.54,4727.89,0,85826.05,64889.87,0,0,0,12974.05,10781.23,115565.75,7331.66,0,0
14935,41.9187657,-87.7953344,727,"212,068",0.42,292,0,0,0,0,330.96,893.89,4834225.44,38835.41,4049044.03,0,0,153779.8,0,0,0,98417.86,19572.23,0,118137.87,0,0
6844,42.3003886,-71.0624726,726,"235,013",0.46,324,0,0,0,2592.49,16541.78,108743,0,0,0,0,41594.29,0,0,0,0,129112.33,47227.64,0,0,0,0
2403,40.8778182,-73.8662328,726,"199,268",0.39,274,173766.5,0,917.69,4872.63,59594.36,68247.69,242809.65,6893.44,57471.48,0,0,0,0,0,0,4695.74,17744.98,0,0,0,0
7405,40.7413609,-74.0423603,725,"273,249",0.54,377,0,0,0,27890.14,1562.09,27224.32,0,39575.49,4969745.5,0,2447.77,52889.64,25765.01,0,94721.6,6976.45,31596.9,4512.38,0,0,0
19561,37.7858328,-122.2399891,724,"231,317",0.45,319,318257.77,0,2150.15,43264.16,18112.15,7514.6,2433196.09,83062.12,2326.62,0,2808.8,0,0,0,0,71460.5,4653.22,25047.03,0,0,0
12171,41.7867668,-87.7384248,723,"233,710",0.46,323,0,0,1838.9,0,1597.27,10910.11,39754291.52,85546.27,3470431.2,0,0,37305.78,43543.32,0,6371.72,0,0,0,0,0,0
7393,42.4517284,-71.0694505,723,"185,353",0.36,256,0,0,0,69546.21,691.11,166734.79,4354.81,41416.96,0,0,0,0,0,0,16511.43,9797.09,12887.9,31925.17,0,10106.58,0
18890,39.1132652,-84.517521,721,"317,338",0.62,440,0,0,8585.67,165.11,2896.02,6576.09,0,97786.66,809253.62,0,280441.64,61629.06,0,0,0,81108.14,8583.18,7453.15,2206.88,0,0
14971,41.713707,-87.6674949,721,"148,561",0.29,206,0,0,0,0,52604.03,228758.52,17876714.72,0,2588190.12,10037.75,20126.04,0,0,0,2487.37,77705.99,3772.59,23895.85,0,0,0
8796,38.8903895,-76.9374473,720,"149,168",0.29,207,0,0,18252.69,33566.89,2356.66,60686.28,0,61382.51,0,4588.35,0,0,0,0,265544.4,249392.39,1546.34,29801.84,0,0,0
6055,39.344193,-76.691443,720,"133,913",0.26,186,0,0,18565.35,0,7986.15,69336.69,347542.11,59013.84,179825.59,925244.42,0,171314.15,0,215089.88,0,0,0,0,0,0,0
2420,40.8140905,-73.940834,720,"311,972",0.61,433,0,0,1.2,1161.43,312.21,4824.67,0,38445.91,311741.71,0,0,0,0,0,0,20499.67,19864.9,14582.22,46950.14,0,0
19555,37.7950822,-122.2548144,719,"269,455",0.53,375,0,0,146.63,15160.34,169.74,6274.9,0,39471.24,14402.48,0,4812.36,0,59055.45,0,0,13192.24,36775.8,483083.36,0,0,0
4799,40.0637222,-75.0871176,719,"176,193",0.35,245,0,0,18422.08,5477.94,0,100736.5,66372.94,51017.96,62353.83,0,74745.84,0,0,0,0,456699.16,2876.26,0,0,0,0
6315,34.0221521,-118.3335336,718,"207,304",0.41,289,0,0,7.4,641.56,90812.9,502131.73,0,17073.09,3521156.4,0,0,0,68235.55,0,0,0,0,0,0,0,0
6316,34.0221521,-118.3335336,718,"207,304",0.41,289,0,0,7.4,641.56,90812.9,502131.73,0,17073.09,3521156.4,0,0,0,68235.55,0,0,0,0,0,0,0,0
6347,34.1811676,-118.553499,718,"168,576",0.33,235,0,0,45.01,6051.55,18361.75,71335.52,0,0,1860437.23,0,0,0,0,0,0,0,0,0,0,0,0
6346,34.1811817,-118.5534993,718,"168,533",0.33,235,0,0,45.01,6051.55,18361.75,71335.52,0,0,1860437.23,0,0,0,0,0,0,0,0,0,0,0,0
2416,40.8149499,-73.9179092,718,"333,016",0.65,464,0,0,0,49454.96,0,65025.16,0,12896.24,197997.21,0,0,0,0,0,0,20797.89,34917.01,4755.5,0,0,0
17852,41.2958246,-72.937198,718,"160,707",0.32,224,0,0,824.71,78510.06,299.95,44439.45,0,41558.99,292838.08,0,0,0,0,0,0,555.53,9919.91,92516.37,0,0,0
7410,40.7484139,-74.039266,717,"273,175",0.54,381,0,0,0,57718.08,5396.63,13308.3,0,37800.88,4969745.5,4382.42,0,121225.05,25765.01,0,94721.6,177673.69,47992.27,5853.48,0,0,0
19396,40.7484139,-74.039266,717,"273,175",0.54,381,0,0,0,57718.08,5396.63,13308.3,0,37800.88,4969745.5,4382.42,0,121225.05,25765.01,0,94721.6,177673.69,47992.27,5853.48,0,0,0
12244,41.8041602,-87.6856174,717,"191,725",0.38,267,0,0,0,1403.9,82.29,1397.95,3664.35,28518.98,505953.56,19591.62,91836.21,878697.48,0,0,23464.76,128569.54,30114.33,47193.81,0,0,0
1205,40.7573443,-73.0113823,716,"137,803",0.27,192,0,0,0,0,353105.41,19797.46,0,0,3693379.31,0,0,0,0,0,18442.38,17006.45,5352.46,66358.25,0,0,0
2324,40.6704562,-73.95805,716,"302,366",0.59,422,0,0,0.29,309.27,3629.95,424692.87,0,8277.96,0,0,0,0,0,0,0,10383.71,8265.84,1125.66,0,0,0
7328,42.2803895,-71.2233358,716,"141,160",0.28,197,0,0,0,517511.44,222865.67,623759.51,0,0,0,0,0,0,0,0,0,25901.92,0,114449.18,0,0,0
12056,41.8708833,-87.7766892,715,"130,004",0.26,182,42469.85,0,0,0,7557.03,8062.94,251183.63,0,2514089.91,0,0,0,0,0,0,1040405.28,15876.14,0,0,0,0
2147,40.7460717,-73.9975728,715,"429,549",0.84,601,0,0,0,559.76,0,20313.74,0,17238.35,213877.77,0,0,0,0,0,0,28285.85,15537.12,52161.7,0,0,0
7039,42.2679283,-71.0213659,715,"204,977",0.4,287,0,0,0,4735.08,673.53,75933.02,5064.23,32969.77,0,0,51522.54,0,0,0,0,0,0,0,0,0,0
6735,42.2913322,-71.075804,715,"201,283",0.4,282,0,0,0,0,331058.07,76956.26,25435.37,0,0,0,0,0,0,95653.55,0,5415.1,0,0,4511.88,0,0
2114,40.6827067,-73.9051385,715,"190,183",0.37,266,0,0,4718.57,35.1,0,4014.29,24276.54,0,0,0,0,0,108459.62,0,0,23927.48,8951.29,0,0,0,0
6334,34.1795855,-118.4290197,714,"202,322",0.4,283,0,0,488.06,16.39,0,122066.87,0,2917.29,3933999.36,0,0,0,0,0,0,0,0,46157.85,0,0,0
6335,34.1795855,-118.4290197,714,"202,322",0.4,283,0,0,488.06,16.39,0,122066.87,0,2917.29,3933999.36,0,0,0,0,0,0,0,0,46157.85,0,0,0
4132,37.6239375,-122.4074595,714,"182,809",0.36,256,0,0,0,0,14355.23,74665.05,209598.05,26044.01,896256.52,0,130399.71,0,0,0,43482.58,900.61,22320.2,56619.51,0,0,0
9294,34.1246317,-118.2600713,712,"221,809",0.44,312,0,0,732.19,280.99,267961.17,67226.38,48814.26,21343.62,13676.83,47253.26,145805.3,0,0,0,0,0,0,7146.57,43814.32,0,0
7406,40.672034,-74.1081049,712,"194,185",0.38,273,0,18269.47,0,536798.46,8212.35,25575,10885.14,145262.05,0,0,133425.52,4644201.95,0,0,0,0,0,0,0,0,0
4807,40.0627795,-75.1851884,711,"143,796",0.28,202,0,0,0,1348.4,0,150198.08,330452.67,1330.15,0,0,0,0,0,0,0,0,0,77848.72,0,0,0
2080,40.696354,-73.9406945,710,"271,864",0.53,383,0,0,596.63,0,0,18353.82,0,40205.02,247267.2,0,0,0,0,0,0,856.21,15044.35,7407.34,84022.28,0,0
2342,40.8526337,-73.8281562,710,"161,618",0.32,228,165952.39,3015.11,6626.29,73778.05,0,20364.94,0,2165.29,0,0,0,2304.35,0,0,106147.85,0,1525.34,0,0,0,0
1169,40.6188898,-73.7465768,709,"165,234",0.32,233,0,0,36035.77,6192.17,20632.63,48646.07,0,2425.55,1651854.02,0,116509.86,7353.73,0,0,6652.39,0,2261.92,68540.88,0,0,0
2385,40.7461711,-73.9819916,707,"500,641",0.98,708,0,0,1372.67,396.23,112.31,900.18,3189730.28,7629.68,0,0,0,0,0,0,0,4901.34,688.49,15113.45,1776.32,0,0
6287,34.1155655,-118.1571376,706,"199,137",0.39,282,2209.35,0,0,0,59668.79,45677.08,0,21718.62,397300.8,49135.53,71723,0,0,0,0,26081.62,14614.97,424.9,0,0,0
2379,40.7793876,-73.9549217,706,"452,931",0.89,642,0,0,2261.71,791.52,0,3173.57,1022.6,0,0,0,0,0,0,0,0,7922.63,0,0,1293.18,0,0
1173,40.7093525,-73.8296955,705,"226,990",0.45,322,0,0,0,39272.97,1343026.81,255327.61,1101.21,3699.14,0,0,0,0,0,471436.66,0,469.24,0,0,2083.2,0,0
2390,40.7280795,-73.9989647,705,"389,453",0.77,552,0,0,923.16,4075.34,0.35,27277.49,0,10246.93,0,0,0,0,0,0,0,88023.29,16133.77,423463.84,0,913.98,0
6919,42.3415499,-71.0835471,704,"307,113",0.6,436,0,0,13242.91,116978.94,1093.26,42120.29,384942.23,53313.66,0,0,16176.74,0,0,0,0,124944.63,41144.72,793375.57,0,12288.46,0
2102,40.7306863,-73.9813921,702,"350,071",0.69,499,0,0,126.23,795.26,58.54,106830.79,0,1990.27,462947.38,0,0,0,0,0,0,89203.43,49850.97,19312.82,18835.85,577.96,0
6961,42.3444878,-71.0823684,700,"383,612",0.75,548,22039.84,0,3904.89,0,3711.15,64736.87,408139.63,40618.65,8634.14,0,16176.74,0,0,0,0,61491.04,4399.62,793375.57,0,12484,0
14899,41.7661542,-87.5863284,699,"214,699",0.42,307,0,0,0,7571.6,0,998.68,19592877.37,22651.93,2978435.27,0,534476.24,16571.06,0,0,0,3261.4,4237.05,57205.57,0,0,0
14841,41.8221592,-87.8435506,699,"152,555",0.3,218,0,0,0,0,0,63987.55,3235.86,19371.59,4188659.13,0,88325.63,0,0,0,91194.1,182831.53,10236.3,7913.59,0,0,0
2136,40.805099,-73.9551227,699,"284,987",0.56,408,0,0,18.06,67.5,78042.99,6307.08,0,894.8,18683.35,0,0,0,0,0,0,211947.29,16682.36,250297.9,0,0,0
7408,40.6786454,-74.1025127,698,"225,569",0.44,323,62066.51,31163.66,0,8.41,6840.11,3122.66,3965.61,20230.7,3480.77,0,0,0,0,0,0,0,0,0,0,0,0
6319,34.024809,-118.3551549,698,"212,245",0.42,304,0,0,1317.74,0.31,180.84,96551.3,0,620.55,794893.96,0,215390.81,0,0,0,0,169910.28,53450.28,0,0,0,0
4851,40.0047587,-75.2614792,698,"179,203",0.35,257,0,0,0,0,0,343402.9,18804875.22,26823.21,0,0,39222.17,0,0,0,0,40000.43,9307.22,55027.37,0,0,0
2212,40.7252818,-73.9962226,698,"459,695",0.9,659,0,0,3056.45,465.72,0,70342.72,0,13993.3,0,0,0,0,0,0,0,6082.44,5516.46,422699.1,0,160.96,0
2412,40.82431,-73.892769,698,"295,741",0.58,424,0,0,0,1911.2,631.95,220925.41,0,0,0,0,0,0,0,0,0,26925.67,2211,0,0,0,0
4805,40.0734408,-75.1968966,697,"193,123",0.38,277,0,0,1086.02,0,1972.65,52216.92,28524.25,7550.23,16267.03,0,81363.32,0,0,0,0,68776.17,5814.28,0,0,0,0
12737,39.735196,-105.0334654,697,"126,387",0.25,181,0,0,0,0,373.81,57780.95,0,9983.52,8778864.65,0,0,128.68,0,0,7893.22,669114.77,5805.28,0,0,679.79,0
2039,40.5856872,-73.9663346,697,"189,171",0.37,271,25481,0,29.02,18098.5,16.19,11652.61,0,8476.56,245141.68,0,0,0,0,0,4996.9,20198.98,45806.61,125362.09,74499.48,0,0
1811,40.5966537,-74.087771,696,"178,840",0.35,257,0,0,4946.07,0,0,185125.35,0,0,0,0,0,0,0,52705.5,0,0,0,57675.67,0,0,0
2422,40.8020115,-73.9496305,695,"293,686",0.58,423,0,0,53.25,899.44,95.59,5350.15,0,14041,215920.95,0,0,0,0,0,0,149715.74,12349.6,1234.24,0,0,0
18449,39.8393337,-86.1454528,693,"161,387",0.32,233,0,0,0,17022.03,54.06,113350.08,0,28138.62,0,0,8550.81,0,0,0,0,0,2793.06,18067.02,0,0,0
5095,40.4041821,-80.0301133,692,"110,886",0.22,160,0,0,0,0,51066.09,142311.24,0,0,0,26432.28,27784.93,0,0,0,0,14723.02,1869.85,0,0,0,0
